team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
TOR,2010,TOR,2010020483,TOR,VAN,AWAY,20101218,Team Level,all,0.417,0.4762,0.4875,3600.0,27.405,2.247,2.029,5.93,0.889,15.908,11.997,2.23,2.257,2.24,28.0,11.0,11.0,50.0,1.0,0.0,0.0,8.0,0.0,15.0,15.0,27.0,38.0,6.0,12.0,22.0,33.0,4.0,6.0,29.0,8.0,2.0,0.784,0.898,0.565,1.0,0.0,0.0,49.319,39.0,38.369,3.0,0.488,0.0,0.184,2.552,2.566,2.549,29.05,3.142,2.236,6.271,0.903,16.666,11.782,3.047,3.142,3.048,29.0,12.0,14.0,55.0,4.0,1.0,0.0,7.0,1.0,14.0,14.0,25.0,37.0,4.0,8.0,41.0,28.0,8.0,1.0,30.0,10.0,1.0,0.852,1.346,0.944,0.0,3.0,1.0,55.954,41.0,41.688,1.0,0.501,0.17,0.17,3.474,3.473,3.367
TOR,2010,TOR,2010020483,TOR,VAN,AWAY,20101218,Team Level,5on5,0.5801,0.5132,0.5455,2721.0,21.338,1.73,1.44,4.926,0.71,12.0,9.195,1.716,1.74,1.725,19.0,11.0,9.0,39.0,1.0,0.0,0.0,5.0,0.0,12.0,12.0,18.0,29.0,5.0,10.0,16.0,28.0,4.0,5.0,21.0,8.0,1.0,0.627,0.898,0.205,1.0,0.0,0.0,38.319,30.0,29.369,3.0,0.292,0.0,0.184,1.839,1.853,1.84,17.643,1.252,1.191,3.945,0.562,9.828,8.222,1.239,1.253,1.239,17.0,8.0,12.0,37.0,3.0,0.0,0.0,4.0,0.0,8.0,10.0,14.0,22.0,2.0,4.0,25.0,25.0,6.0,1.0,20.0,5.0,0.0,0.5,0.752,0.0,0.0,3.0,0.0,37.954,25.0,25.688,1.0,0.244,0.0,0.0,1.496,1.496,1.48
TOR,2010,TOR,2010020483,TOR,VAN,AWAY,20101218,Team Level,4on5,0.0011,0.1053,0.0625,480.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003,10.512,0.946,1.037,2.32,0.338,6.817,3.542,0.864,0.946,0.864,11.0,4.0,2.0,17.0,0.0,1.0,0.0,3.0,1.0,6.0,4.0,11.0,15.0,0.0,0.0,8.0,3.0,0.0,0.0,10.0,5.0,0.0,0.352,0.593,0.0,0.0,0.0,0.0,17.0,15.0,15.0,0.0,0.256,0.17,0.17,1.032,1.032,0.941
TOR,2010,TOR,2010020483,TOR,VAN,AWAY,20101218,Team Level,5on4,1.0,1.0,1.0,262.0,2.872,0.379,0.197,0.504,0.079,1.761,1.08,0.379,0.379,0.379,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.019,0.0,0.36,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.055,0.0,0.0,0.434,0.434,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2010,TOR,2010020489,TOR,ATL,HOME,20101220,Team Level,other,0.5279,0.8333,0.8,92.0,3.06,0.597,0.262,0.471,0.087,1.961,0.623,0.595,0.597,0.595,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.084,0.149,0.364,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.069,0.0,0.0,0.666,0.666,0.664,0.54,0.534,0.02,0.015,0.017,0.228,0.186,0.534,0.534,0.534,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.534,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.539,0.539,0.539
TOR,2010,TOR,2010020489,TOR,ATL,HOME,20101220,Team Level,all,0.5549,0.6408,0.6042,3600.0,42.433,3.929,2.956,9.719,1.27,24.208,15.918,3.821,3.7,3.598,40.0,18.0,33.0,91.0,3.0,2.0,2.0,8.0,0.0,26.0,19.0,37.0,55.0,1.0,2.0,27.0,22.0,8.0,8.0,41.0,14.0,3.0,1.282,1.772,0.875,1.0,0.0,2.0,81.973,58.0,52.83,6.0,0.644,0.511,0.65,3.923,3.665,3.61,27.603,3.151,1.632,5.503,0.796,13.917,13.001,3.132,3.391,3.371,23.0,15.0,13.0,51.0,6.0,0.0,0.0,1.0,2.0,14.0,15.0,17.0,32.0,4.0,10.0,29.0,13.0,5.0,20.0,26.0,9.0,3.0,0.702,1.083,1.365,1.0,3.0,2.0,58.068,38.0,42.559,20.0,0.348,0.0,0.0,3.498,3.775,3.751
TOR,2010,TOR,2010020489,TOR,ATL,HOME,20101220,Team Level,5on5,0.5475,0.6179,0.575,3162.0,33.577,2.44,2.128,8.016,1.005,18.759,13.652,2.375,2.211,2.152,30.0,16.0,30.0,76.0,0.0,0.0,0.0,7.0,0.0,22.0,17.0,30.0,46.0,1.0,2.0,23.0,22.0,7.0,6.0,35.0,11.0,0.0,1.015,1.425,0.0,0.0,0.0,0.0,66.973,46.0,40.83,5.0,0.433,0.0,0.139,2.734,2.477,2.429,24.834,2.017,1.549,5.293,0.73,13.138,11.273,1.999,2.257,2.237,19.0,15.0,13.0,47.0,4.0,0.0,0.0,1.0,2.0,14.0,13.0,15.0,30.0,4.0,10.0,24.0,12.0,5.0,18.0,24.0,9.0,1.0,0.682,1.083,0.252,1.0,3.0,0.0,54.068,34.0,38.559,18.0,0.317,0.0,0.0,2.334,2.61,2.587
TOR,2010,TOR,2010020489,TOR,ATL,HOME,20101220,Team Level,4on5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784,0.579,0.033,0.086,0.015,0.203,0.085,0.579,0.579,0.579,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.579,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.016,0.0,0.0,0.595,0.595,0.595
TOR,2010,TOR,2010020489,TOR,ATL,HOME,20101220,Team Level,5on4,0.977,0.8333,0.8,339.0,5.795,0.892,0.566,1.232,0.179,3.488,1.643,0.851,0.892,0.851,7.0,1.0,2.0,10.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,0.183,0.198,0.511,1.0,0.0,2.0,10.0,8.0,8.0,0.0,0.142,0.511,0.511,0.523,0.523,0.518,1.445,0.021,0.031,0.108,0.033,0.349,1.457,0.021,0.021,0.021,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.031,0.031,0.031
TOR,2010,TOR,2010020520,TOR,N.J,AWAY,20101226,Team Level,other,1.0,1.0,1.0,125.0,2.93,0.519,0.26,0.531,0.085,1.46,1.145,0.518,0.519,0.518,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.024,0.0,0.494,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.116,0.0,0.0,0.634,0.634,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2010,TOR,2010020520,TOR,N.J,AWAY,20101226,Team Level,all,0.539,0.4747,0.4133,3600.0,22.501,2.102,1.472,5.07,0.697,12.1,9.56,2.062,2.295,2.251,22.0,9.0,16.0,47.0,4.0,1.0,1.0,4.0,0.0,6.0,16.0,18.0,27.0,6.0,15.0,17.0,9.0,1.0,3.0,22.0,6.0,3.0,0.594,0.697,0.81,1.0,2.0,1.0,52.726,31.0,34.008,1.0,0.364,0.316,0.316,2.15,2.333,2.313,30.926,1.798,2.049,7.889,1.008,18.308,12.948,1.737,1.715,1.654,30.0,14.0,8.0,52.0,1.0,1.0,0.0,8.0,0.0,15.0,19.0,29.0,43.0,6.0,15.0,28.0,16.0,1.0,12.0,39.0,4.0,1.0,1.117,0.474,0.207,1.0,0.0,0.0,48.047,44.0,41.036,4.0,0.458,0.171,0.171,2.084,1.979,1.928
TOR,2010,TOR,2010020520,TOR,N.J,AWAY,20101226,Team Level,5on5,0.6565,0.5467,0.4727,2697.0,18.909,1.579,1.16,4.39,0.59,10.143,8.138,1.539,1.772,1.728,19.0,7.0,15.0,41.0,4.0,1.0,1.0,3.0,0.0,5.0,13.0,15.0,22.0,6.0,15.0,12.0,9.0,1.0,3.0,19.0,6.0,1.0,0.566,0.697,0.316,1.0,2.0,1.0,46.726,26.0,29.008,1.0,0.235,0.316,0.316,1.498,1.681,1.661,20.194,0.826,1.147,5.283,0.664,11.965,9.114,0.824,0.743,0.741,20.0,9.0,5.0,34.0,0.0,0.0,0.0,4.0,0.0,10.0,15.0,20.0,29.0,4.0,11.0,16.0,13.0,1.0,8.0,27.0,2.0,0.0,0.604,0.221,0.0,0.0,0.0,0.0,30.047,29.0,26.036,4.0,0.23,0.0,0.0,1.055,0.95,0.948
TOR,2010,TOR,2010020520,TOR,N.J,AWAY,20101226,Team Level,4on5,0.0,0.0526,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.731,0.972,0.901,2.605,0.344,6.343,3.834,0.913,0.972,0.913,10.0,5.0,3.0,18.0,1.0,1.0,0.0,4.0,0.0,5.0,4.0,9.0,14.0,1.0,2.0,8.0,1.0,0.0,4.0,12.0,2.0,1.0,0.512,0.253,0.207,1.0,0.0,0.0,18.0,15.0,15.0,0.0,0.228,0.171,0.171,1.029,1.029,0.98
TOR,2010,TOR,2010020520,TOR,N.J,AWAY,20101226,Team Level,5on4,1.0,1.0,1.0,268.0,0.662,0.004,0.052,0.148,0.021,0.498,0.277,0.004,0.004,0.004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.013,0.0,0.0,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2010,TOR,2010020536,TOR,CAR,HOME,20101228,Team Level,other,1.0,1.0,1.0,119.0,2.727,0.293,0.208,0.617,0.114,2.049,0.72,0.264,0.293,0.264,4.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.099,0.194,0.0,0.0,1.0,0.0,6.0,4.0,4.0,0.0,0.064,0.0,0.0,0.357,0.357,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2010,TOR,2010020536,TOR,CAR,HOME,20101228,Team Level,all,0.5224,0.5391,0.5604,3600.0,35.728,3.142,2.5,7.35,1.108,21.276,15.624,3.06,3.014,2.933,37.0,14.0,18.0,69.0,3.0,0.0,0.0,6.0,1.0,22.0,19.0,34.0,48.0,5.0,10.0,30.0,19.0,6.0,19.0,36.0,15.0,0.0,1.294,1.848,0.0,1.0,2.0,0.0,66.7,51.0,49.412,13.0,0.551,0.0,0.0,3.693,3.545,3.446,28.717,2.873,1.93,5.783,0.849,15.454,13.111,2.818,3.01,2.952,27.0,13.0,19.0,59.0,4.0,1.0,0.0,3.0,1.0,22.0,9.0,23.0,36.0,7.0,16.0,27.0,24.0,11.0,6.0,28.0,10.0,2.0,0.848,1.207,0.819,0.0,3.0,1.0,61.111,40.0,41.535,5.0,0.419,0.149,0.149,3.143,3.291,3.234
TOR,2010,TOR,2010020536,TOR,CAR,HOME,20101228,Team Level,5on5,0.5171,0.5258,0.5429,2496.0,27.128,2.3,1.846,5.574,0.801,15.502,11.977,2.261,2.172,2.134,27.0,11.0,13.0,51.0,1.0,0.0,0.0,4.0,1.0,16.0,16.0,26.0,37.0,3.0,6.0,16.0,17.0,4.0,13.0,27.0,11.0,0.0,0.881,1.42,0.0,0.0,1.0,0.0,48.7,38.0,36.412,9.0,0.378,0.0,0.0,2.679,2.531,2.485,23.237,2.148,1.48,4.904,0.696,12.661,10.112,2.093,2.284,2.227,21.0,11.0,14.0,46.0,3.0,1.0,0.0,2.0,1.0,17.0,8.0,18.0,29.0,6.0,14.0,20.0,21.0,7.0,6.0,21.0,10.0,1.0,0.739,1.207,0.202,0.0,3.0,0.0,48.111,32.0,33.535,5.0,0.311,0.149,0.149,2.31,2.458,2.401
TOR,2010,TOR,2010020536,TOR,CAR,HOME,20101228,Team Level,4on5,0.0015,0.0833,0.1429,358.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.002,0.0,0.0,0.003,0.003,0.003,4.475,0.663,0.404,0.798,0.127,2.584,1.424,0.663,0.663,0.663,5.0,1.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,1.0,0.047,0.0,0.616,0.0,0.0,1.0,11.0,6.0,6.0,0.0,0.097,0.0,0.0,0.76,0.76,0.76
TOR,2010,TOR,2010020536,TOR,CAR,HOME,20101228,Team Level,5on4,0.8984,0.8462,0.8,627.0,5.572,0.548,0.436,1.149,0.183,3.715,1.969,0.534,0.548,0.534,5.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,7.0,0.0,0.0,7.0,1.0,1.0,2.0,6.0,2.0,0.0,0.314,0.235,0.0,1.0,0.0,0.0,11.0,8.0,8.0,0.0,0.106,0.0,0.0,0.654,0.654,0.636,1.005,0.062,0.046,0.081,0.027,0.21,1.575,0.062,0.062,0.062,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.011,0.0,0.0,0.073,0.073,0.073
TOR,2010,TOR,2010020551,TOR,CBJ,HOME,20101230,Team Level,other,0.0785,0.5,0.5,91.0,1.537,0.093,0.112,0.457,0.051,0.911,0.376,0.093,0.093,0.093,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.029,0.0,0.0,0.123,0.123,0.123,1.235,1.092,0.028,0.038,0.029,0.332,0.482,1.092,1.092,1.092,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.092,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.008,0.0,0.0,1.1,1.1,1.1
TOR,2010,TOR,2010020551,TOR,CBJ,HOME,20101230,Team Level,all,0.2555,0.3884,0.4302,3600.0,25.634,1.313,1.466,6.391,0.815,14.672,12.344,1.305,1.267,1.26,22.0,15.0,10.0,47.0,2.0,0.0,0.0,7.0,0.0,13.0,15.0,20.0,35.0,2.0,4.0,28.0,32.0,0.0,10.0,34.0,2.0,1.0,0.816,0.254,0.243,0.0,1.0,1.0,45.165,37.0,35.661,8.0,0.305,0.0,0.0,1.617,1.559,1.549,36.004,3.826,2.171,8.364,1.149,18.188,15.302,3.725,3.945,3.842,32.0,17.0,25.0,74.0,3.0,0.0,0.0,8.0,0.0,17.0,21.0,29.0,46.0,1.0,2.0,29.0,23.0,6.0,6.0,36.0,9.0,4.0,0.941,1.053,1.832,1.0,2.0,0.0,76.07,49.0,50.207,5.0,0.464,0.0,0.605,3.685,3.815,3.775
TOR,2010,TOR,2010020551,TOR,CBJ,HOME,20101230,Team Level,5on5,0.2842,0.3909,0.4231,3286.0,22.934,1.08,1.254,5.805,0.735,13.322,10.804,1.073,1.035,1.028,20.0,13.0,10.0,43.0,1.0,0.0,0.0,7.0,0.0,12.0,13.0,19.0,32.0,2.0,4.0,22.0,32.0,0.0,10.0,31.0,1.0,1.0,0.722,0.116,0.243,0.0,0.0,1.0,41.165,33.0,31.661,8.0,0.251,0.0,0.0,1.332,1.273,1.263,33.686,2.72,2.029,8.213,1.09,17.473,13.474,2.619,2.839,2.737,31.0,14.0,22.0,67.0,2.0,0.0,0.0,8.0,0.0,15.0,20.0,29.0,43.0,1.0,2.0,28.0,22.0,5.0,5.0,34.0,9.0,2.0,0.927,1.053,0.74,0.0,2.0,0.0,69.07,45.0,46.207,5.0,0.424,0.0,0.605,2.539,2.669,2.63
TOR,2010,TOR,2010020551,TOR,CBJ,HOME,20101230,Team Level,4on5,0.0667,0.1667,0.3333,155.0,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003,1.083,0.014,0.113,0.113,0.03,0.384,1.345,0.014,0.014,0.014,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.014,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,0.031,0.0,0.0,0.045,0.045,0.045
TOR,2010,TOR,2010020551,TOR,CBJ,HOME,20101230,Team Level,5on4,1.0,1.0,1.0,68.0,0.863,0.138,0.09,0.118,0.019,0.429,0.205,0.138,0.138,0.138,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.138,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.022,0.0,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,2010,TOR,2010020568,TOR,OTT,AWAY,20110101,Team Level,other,0.5558,0.375,0.4286,240.0,2.321,0.458,0.163,0.623,0.084,0.836,0.837,0.43,0.458,0.43,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.055,0.087,0.316,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.044,0.316,0.316,0.186,0.186,0.184,2.71,0.366,0.297,0.488,0.103,2.052,0.695,0.351,0.366,0.351,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.122,0.243,0.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,0.09,0.0,0.0,0.456,0.456,0.439
TOR,2010,TOR,2010020568,TOR,OTT,AWAY,20110101,Team Level,all,0.5038,0.4528,0.4416,3600.0,24.265,2.636,1.739,5.717,0.842,13.528,9.539,2.585,2.856,2.802,21.0,13.0,14.0,48.0,5.0,4.0,1.0,6.0,0.0,11.0,8.0,16.0,29.0,10.0,26.0,35.0,31.0,6.0,12.0,22.0,9.0,3.0,0.638,1.067,0.931,1.0,4.0,0.0,54.102,34.0,37.65,6.0,0.4,0.552,0.552,2.484,2.709,2.702,30.528,2.596,2.29,6.777,0.966,18.075,12.296,2.547,2.414,2.368,33.0,10.0,15.0,58.0,1.0,1.0,0.0,5.0,0.0,15.0,21.0,32.0,42.0,10.0,26.0,27.0,27.0,6.0,14.0,32.0,9.0,2.0,0.93,1.095,0.571,1.0,0.0,0.0,51.956,43.0,39.285,10.0,0.521,0.228,0.228,2.888,2.69,2.659
TOR,2010,TOR,2010020568,TOR,OTT,AWAY,20110101,Team Level,5on5,0.4874,0.4103,0.4138,2444.0,16.854,1.625,1.154,4.071,0.55,9.65,6.951,1.603,1.845,1.82,13.0,11.0,8.0,32.0,5.0,2.0,1.0,3.0,0.0,8.0,6.0,8.0,19.0,7.0,20.0,19.0,25.0,4.0,9.0,15.0,8.0,1.0,0.411,0.981,0.233,1.0,4.0,0.0,38.102,24.0,27.65,6.0,0.239,0.188,0.188,1.676,1.902,1.898,24.052,1.709,1.602,5.681,0.76,13.945,10.303,1.676,1.527,1.497,26.0,8.0,12.0,46.0,0.0,1.0,0.0,4.0,0.0,13.0,16.0,26.0,34.0,8.0,22.0,21.0,26.0,5.0,12.0,28.0,4.0,2.0,0.704,0.434,0.571,0.0,0.0,0.0,39.956,34.0,30.285,8.0,0.326,0.228,0.228,1.807,1.61,1.595
TOR,2010,TOR,2010020568,TOR,OTT,AWAY,20110101,Team Level,4on5,0.1214,0.125,0.1667,340.0,0.741,0.072,0.064,0.16,0.027,0.264,0.413,0.072,0.072,0.072,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.086,0.086,0.086,3.766,0.521,0.391,0.608,0.103,2.078,1.299,0.521,0.521,0.521,4.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.104,0.417,0.0,0.0,0.0,0.0,7.0,5.0,5.0,1.0,0.104,0.0,0.0,0.625,0.625,0.625
