playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479318,2022,Auston Matthews,2022021186,TOR,FLA,HOME,20230329,C,4on5,10.0,1.0,1.615,0.0,0.7889,0.0,0.1667,0.0,0.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.072,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021186,TOR,FLA,HOME,20230329,C,5on4,364.0,3.0,1.615,0.9021,0.8486,0.7273,0.8,0.625,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,3.675,0.35,0.35,0.35,0.35,3.0,2.0,3.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,0.042,0.308,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.081,0.0,0.0,0.431,0.431,0.431,2.102,0.038,0.038,0.038,0.038,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.014,0.0,0.0,0.053,0.053,0.053,0.213,0.038,4.0,1.0,0.0,0.038,0.0,1.0,0.0,1.0
8479318,2022,Auston Matthews,2022021210,TOR,OTT,AWAY,20230401,C,other,128.0,1.0,-0.355,0.4619,0.0,0.1,0.3333,0.125,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,170.0,0.0,0.0,0.0,1.0,0.629,0.54,0.54,0.54,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.54,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.549,0.549,0.549,5.199,0.629,0.551,0.629,0.551,3.0,4.0,2.0,9.0,0.0,2.0,0.0,4.0,2.0,1.0,0.17,0.186,0.273,0.0,0.0,0.0,9.0,7.0,7.0,0.144,0.363,0.363,0.409,0.409,0.355,0.0,0.028,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021210,TOR,OTT,AWAY,20230401,C,all,1399.0,26.0,-0.355,0.3528,0.4739,0.3137,0.3833,0.2564,0.4474,1.0,2.07,0.137,0.169,0.45,0.058,1.264,0.922,0.137,0.149,0.149,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,5.36,3.0,3.201,1.0,0.037,0.119,0.0,0.174,0.189,0.189,26.0,4.0,0.0,4.0,18.0,3.0,8.0,0.0,15.0,4.0,12.0,2201.0,0.0,0.0,0.0,2.0,7.287,1.005,0.997,1.048,1.039,5.0,5.0,6.0,16.0,0.0,1.0,0.0,8.0,1.0,1.0,0.346,0.119,0.54,0.0,0.0,0.0,17.185,10.0,10.623,0.12,0.119,0.119,1.006,1.044,1.042,20.409,1.844,1.753,1.753,1.663,16.0,13.0,6.0,35.0,0.0,3.0,0.0,21.0,7.0,1.0,0.705,0.866,0.273,0.0,0.0,0.0,32.923,29.0,27.45,0.354,0.554,0.554,1.643,1.545,1.484,0.962,1.068,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021210,TOR,OTT,AWAY,20230401,C,5on5,1156.0,25.0,-0.355,0.2858,0.5785,0.3333,0.5,0.2593,0.5667,1.0,1.439,0.131,0.105,0.301,0.044,0.775,0.644,0.131,0.144,0.144,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,3.36,2.0,2.201,1.0,0.022,0.119,0.0,0.154,0.168,0.168,25.0,4.0,0.0,4.0,17.0,3.0,8.0,0.0,14.0,3.0,11.0,1786.0,0.0,0.0,0.0,1.0,5.344,0.449,0.441,0.492,0.483,4.0,3.0,5.0,12.0,0.0,1.0,0.0,6.0,1.0,0.0,0.33,0.119,0.0,0.0,0.0,0.0,13.185,7.0,7.623,0.073,0.119,0.119,0.403,0.441,0.44,13.619,1.122,1.109,1.032,1.019,12.0,8.0,4.0,24.0,0.0,1.0,0.0,15.0,5.0,0.0,0.442,0.68,0.0,0.0,0.0,0.0,21.923,20.0,18.45,0.2,0.191,0.191,1.132,1.034,1.027,0.962,0.701,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021210,TOR,OTT,AWAY,20230401,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021210,TOR,OTT,AWAY,20230401,C,5on4,115.0,0.0,-0.355,0.1468,0.0,0.6,0.0,0.5,0.0,1.0,0.63,0.005,0.064,0.149,0.014,0.49,0.278,0.005,0.005,0.005,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.015,0.0,0.0,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.314,0.016,0.016,0.016,0.016,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.037,0.0,0.0,0.053,0.053,0.053,1.592,0.093,0.093,0.093,0.093,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.009,0.0,0.0,0.102,0.102,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021222,TOR,DET,HOME,20230402,C,other,109.0,1.0,1.43,0.2888,0.8218,0.6,0.75,0.5,0.75,2.0,0.805,0.035,0.032,0.202,0.025,0.328,0.379,0.035,0.035,0.035,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.042,0.042,0.042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,1.521,0.158,0.158,0.158,0.158,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.035,0.123,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.026,0.0,0.0,0.183,0.183,0.183,1.205,0.389,0.344,0.389,0.344,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.022,0.0,0.366,0.0,0.0,1.0,2.0,2.0,2.0,0.013,0.0,0.0,0.402,0.402,0.356,0.083,0.018,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021222,TOR,DET,HOME,20230402,C,all,1407.0,25.0,1.43,0.561,0.595,0.6809,0.56,0.6667,0.5593,1.0,4.692,0.42,0.429,0.891,0.122,2.471,1.667,0.419,0.414,0.413,0.0,1.0,6.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,6.0,6.0,0.0,0.0,8.0,1.0,2.0,1.0,4.0,2.0,0.0,0.12,0.3,0.0,0.0,0.0,0.0,7.616,6.0,5.745,1.0,0.097,0.0,0.0,0.517,0.509,0.507,25.0,11.0,1.0,2.0,11.0,2.0,1.0,6.0,16.0,8.0,5.0,2193.0,0.0,0.0,0.0,0.0,18.216,1.927,1.88,1.828,1.784,21.0,3.0,8.0,32.0,1.0,2.0,0.0,16.0,6.0,2.0,0.46,0.944,0.523,0.0,1.0,0.0,29.682,24.0,22.362,0.334,0.345,0.345,1.917,1.835,1.812,8.997,1.508,1.413,1.637,1.536,7.0,5.0,3.0,15.0,2.0,3.0,1.0,7.0,2.0,3.0,0.251,0.219,1.038,0.0,0.0,2.0,16.624,12.0,13.368,0.149,0.749,0.749,0.908,0.966,0.912,2.355,1.603,42.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021222,TOR,DET,HOME,20230402,C,5on5,1030.0,21.0,1.43,0.5189,0.5185,0.6571,0.5625,0.6296,0.551,1.0,2.075,0.085,0.131,0.453,0.065,1.339,0.927,0.085,0.079,0.079,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,3.616,3.0,2.745,1.0,0.026,0.0,0.0,0.111,0.103,0.102,21.0,8.0,1.0,2.0,10.0,2.0,1.0,5.0,13.0,7.0,5.0,1967.0,0.0,0.0,0.0,0.0,12.618,1.208,1.172,1.108,1.076,15.0,2.0,6.0,23.0,0.0,2.0,0.0,13.0,2.0,2.0,0.345,0.34,0.523,0.0,0.0,0.0,20.682,17.0,15.362,0.188,0.345,0.345,1.052,0.969,0.961,7.792,1.12,1.069,1.248,1.193,6.0,4.0,2.0,12.0,1.0,3.0,1.0,6.0,2.0,2.0,0.229,0.219,0.672,0.0,0.0,1.0,13.624,10.0,11.368,0.135,0.749,0.749,0.506,0.564,0.556,1.667,1.548,36.0,28.0,0.028,0.097,1.0,1.0,1.0,1.0
8479318,2022,Auston Matthews,2022021222,TOR,DET,HOME,20230402,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021222,TOR,DET,HOME,20230402,C,5on4,268.0,3.0,1.43,1.0,0.9686,0.8571,0.6667,1.0,0.6667,1.0,1.811,0.3,0.265,0.237,0.032,0.805,0.361,0.3,0.3,0.3,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.063,0.0,0.0,0.363,0.363,0.363,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,4.077,0.562,0.551,0.562,0.551,5.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.081,0.482,0.0,0.0,1.0,0.0,6.0,5.0,5.0,0.12,0.0,0.0,0.682,0.682,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555,0.018,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021230,TOR,CBJ,HOME,20230404,C,other,63.0,0.0,1.82,0.7832,0.0,0.25,0.0,0.5,0.0,2.0,0.71,0.755,0.021,0.014,0.015,0.111,0.084,0.597,0.755,0.597,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.755,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.76,0.76,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.755,0.597,0.755,0.597,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.755,0.0,0.0,1.0,1.0,1.0,1.0,0.005,0.0,0.0,0.76,0.76,0.601,0.967,0.209,0.209,0.209,0.209,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.209,0.0,0.0,0.0,3.0,1.0,1.0,0.039,0.0,0.0,0.248,0.248,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021230,TOR,CBJ,HOME,20230404,C,all,1161.0,16.0,1.82,0.8788,0.6628,0.7368,0.5309,0.8537,0.5397,3.0,7.452,2.042,0.704,1.169,0.204,2.949,1.931,1.867,2.021,1.847,0.0,0.0,6.0,3.0,2.0,11.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,4.0,0.068,0.413,1.561,0.0,0.0,1.0,10.958,9.0,8.991,0.0,0.165,0.0,0.295,1.911,1.888,1.727,16.0,2.0,1.0,0.0,13.0,4.0,1.0,3.0,8.0,5.0,3.0,2439.0,0.0,2.0,1.0,2.0,26.369,4.177,3.792,4.152,3.766,27.0,8.0,7.0,42.0,1.0,3.0,0.0,20.0,9.0,6.0,0.725,1.12,2.332,0.0,0.0,1.0,42.068,35.0,35.155,0.533,1.067,1.067,3.644,3.614,3.305,4.705,0.576,0.576,0.591,0.591,5.0,1.0,9.0,15.0,1.0,0.0,0.0,4.0,0.0,2.0,0.091,0.0,0.485,0.0,0.0,1.0,14.871,6.0,5.954,0.099,0.0,0.0,0.675,0.692,0.692,2.608,1.327,43.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021230,TOR,CBJ,HOME,20230404,C,5on5,793.0,16.0,1.82,0.7969,0.671,0.6471,0.589,0.7826,0.5965,4.0,4.28,0.672,0.428,0.737,0.101,1.854,1.208,0.672,0.651,0.651,0.0,0.0,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,0.068,0.332,0.272,0.0,0.0,0.0,6.958,5.0,4.991,0.0,0.093,0.0,0.0,0.765,0.741,0.741,16.0,2.0,1.0,0.0,13.0,4.0,1.0,3.0,8.0,5.0,3.0,2144.0,0.0,2.0,1.0,2.0,13.536,1.436,1.343,1.411,1.318,14.0,4.0,4.0,22.0,0.0,1.0,0.0,13.0,3.0,2.0,0.419,0.332,0.685,0.0,0.0,0.0,22.068,18.0,18.155,0.217,0.413,0.413,1.24,1.211,1.191,3.738,0.366,0.366,0.382,0.382,4.0,1.0,7.0,12.0,1.0,0.0,0.0,4.0,0.0,1.0,0.091,0.0,0.275,0.0,0.0,1.0,11.871,5.0,4.954,0.06,0.0,0.0,0.427,0.444,0.444,2.608,1.279,43.0,30.0,0.008,0.0,1.0,0.0,1.0,0.0
8479318,2022,Auston Matthews,2022021230,TOR,CBJ,HOME,20230404,C,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021230,TOR,CBJ,HOME,20230404,C,5on4,305.0,0.0,1.82,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.461,0.615,0.255,0.418,0.089,0.985,0.639,0.598,0.615,0.598,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.081,0.534,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.067,0.0,0.295,0.386,0.386,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,12.122,1.986,1.851,1.986,1.851,12.0,4.0,3.0,19.0,0.0,2.0,0.0,7.0,6.0,3.0,0.306,0.787,0.892,0.0,0.0,0.0,19.0,16.0,16.0,0.311,0.653,0.653,1.643,1.643,1.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479318,2022,Auston Matthews,2022021246,TOR,BOS,AWAY,20230406,C,other,20.0,0.0,0.51,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
